positive,negative,sentiment
-62.867807,-72.219636,1.0
-57.271681,-63.011789,1.0
-21.703567,-30.486275,1.0
-30.422611,-39.126392,1.0
-46.904072,-53.893373,1.0
-8.717600,-16.643146,1.0
-128.756857,-138.403980,1.0
-35.395344,-42.736737,1.0
-78.756847,-90.137277,1.0
-23.042957,-32.364725,1.0
-55.898798,-66.159462,1.0
-19.268654,-29.387662,1.0
-25.324516,-34.705629,1.0
-15.896727,-25.526933,1.0
-9.532637,-19.687669,1.0
-33.978287,-43.222171,1.0
-15.001919,-24.527850,1.0
-36.981905,-47.673706,1.0
-16.302192,-24.833785,1.0
-56.827601,-59.078852,1.0
-31.106729,-44.239049,1.0
-92.561845,-106.309785,1.0
-13.097603,-20.786281,1.0
-77.700802,-85.930345,1.0
-18.278255,-25.804143,1.0
-29.346329,-39.436298,1.0
-80.910066,-91.183403,1.0
-36.614416,-43.557209,1.0
-124.622155,-136.590211,1.0
-89.944431,-102.391228,1.0
-61.790802,-75.707854,1.0
-23.728979,-33.799810,1.0
-24.247058,-31.310701,1.0
-13.088876,-23.769075,1.0
-49.361697,-60.668786,1.0
-40.845531,-55.856437,1.0
-19.030243,-25.516461,1.0
-57.802004,-60.768882,1.0
-29.121144,-35.958274,1.0
-24.575333,-31.386908,1.0
-17.201304,-22.491980,1.0
-41.415420,-51.382616,1.0
-68.142955,-73.333032,1.0
-85.866082,-95.762920,1.0
-10.263525,-18.589057,1.0
-4.623102,-4.887809,1.0
-81.786283,-89.135256,1.0
-57.058519,-61.492084,1.0
-42.930643,-48.413144,1.0
-42.171827,-49.006970,1.0
-45.309052,-55.922266,1.0
-47.141590,-66.306264,1.0
-32.421492,-36.466617,1.0
-45.028165,-54.684879,1.0
-26.978002,-37.295896,1.0
-63.305158,-72.742310,1.0
-13.097603,-20.786281,1.0
-9.532637,-19.687669,1.0
-13.097603,-20.786281,1.0
-26.978002,-37.295896,1.0
-133.738106,-145.752802,1.0
-4.623102,-4.887809,1.0
-53.398737,-66.395226,1.0
-107.280273,-116.309156,1.0
-27.303069,-29.387662,1.0
-18.537766,-29.387662,1.0
-28.027824,-35.974140,1.0
-117.393353,-127.722614,1.0
-42.066262,-50.033744,1.0
-64.116447,-78.673296,1.0
-12.135327,-19.687669,1.0
-40.117001,-50.899411,1.0
-30.615588,-39.087656,1.0
-84.848164,-102.829704,1.0
-26.978002,-37.295896,1.0
-24.364841,-34.251374,1.0
-8.717600,-15.998789,1.0
-49.285534,-58.595611,1.0
-86.967280,-98.114650,1.0
-60.941471,-69.118221,1.0
-34.706382,-47.259204,1.0
-134.004206,-148.949698,1.0
-29.922441,-39.087656,1.0
-29.046972,-35.963091,1.0
-85.327086,-98.401977,1.0
-20.255182,-28.915573,1.0
-9.532637,-19.687669,1.0
-21.965931,-27.847217,1.0
-51.360885,-58.008337,1.0
-35.663978,-43.307642,1.0
-12.968784,-21.120213,1.0
-49.995960,-70.379030,1.0
-15.896727,-25.526933,1.0
-73.434977,-99.884189,1.0
-4.623102,-4.887809,1.0
-20.020021,-25.724101,1.0
-32.492745,-41.391986,1.0
-50.376945,-55.593733,1.0
-62.212790,-74.993435,1.0
-21.140456,-27.441752,1.0
-16.739916,-25.090377,1.0
-65.359684,-72.186697,1.0
-14.192545,-18.388386,1.0
-35.972660,-43.797217,1.0
-57.606995,-69.021557,1.0
-65.609091,-76.644166,1.0
-38.769750,-50.047234,1.0
-21.656792,-30.051669,1.0
-13.188896,-20.568145,1.0
-81.673118,-91.368158,1.0
-31.214316,-40.073246,1.0
-44.489018,-50.590904,1.0
-4.178817,-10.393141,1.0
-76.594529,-82.806078,1.0
-27.347387,-37.295896,1.0
-114.474309,-121.473164,1.0
-19.076228,-26.797395,1.0
-79.859570,-88.187923,1.0
-36.578425,-40.492350,1.0
-25.732003,-32.147917,1.0
-29.089532,-38.171365,1.0
-13.257669,-23.329708,1.0
-9.532637,-19.687669,1.0
-4.623102,-4.887809,1.0
-24.197065,-34.696298,1.0
-8.259339,-16.232404,1.0
-66.466462,-70.840674,1.0
-18.789080,-29.387662,1.0
-27.607218,-32.013327,1.0
-71.331373,-85.716017,1.0
-31.364286,-45.296016,1.0
-10.476564,-18.994522,1.0
-111.476081,-118.341126,1.0
-126.808851,-138.817884,1.0
-146.164449,-160.860778,1.0
-18.519213,-26.055458,1.0
-51.596423,-66.182668,1.0
-24.664946,-34.251374,1.0
-50.616468,-58.281365,1.0
-9.783952,-18.589057,1.0
-8.259339,-16.232404,1.0
-61.586886,-71.177460,1.0
-44.318408,-54.180205,1.0
-33.187302,-41.572562,1.0
-56.572454,-65.562662,1.0
-34.837820,-44.926920,1.0
-74.359944,-88.297142,1.0
-27.974236,-39.894305,1.0
-4.623102,-4.887809,1.0
-40.189516,-48.063332,1.0
-18.720088,-26.861934,1.0
-26.769705,-34.251374,1.0
-74.165964,-83.958580,1.0
-36.739725,-51.853195,1.0
-107.328124,-117.121869,1.0
-79.750856,-92.208058,1.0
-108.089860,-119.765088,1.0
-42.678529,-51.737711,1.0
-54.634308,-56.254050,1.0
-73.434977,-99.884189,1.0
-35.434200,-47.939836,1.0
-13.257669,-23.329708,1.0
-65.773934,-74.974267,1.0
-89.596660,-100.142682,1.0
-29.822926,-34.560447,1.0
-36.103386,-40.595494,1.0
-9.532637,-19.687669,1.0
-15.465845,-22.213704,1.0
-4.623102,-4.887809,1.0
-12.135327,-19.687669,1.0
-75.088353,-80.831307,1.0
-17.957615,-26.625545,1.0
-15.609045,-23.224348,1.0
-32.245461,-36.263104,1.0
-13.790750,-20.786281,1.0
-55.970459,-69.713631,1.0
-115.035461,-126.597348,1.0
-35.215218,-47.465893,1.0
-51.997485,-58.833195,1.0
-31.521994,-40.167587,1.0
-78.649401,-93.996232,1.0
-53.534883,-59.716069,1.0
-19.396552,-20.093134,1.0
-36.324880,-48.094502,1.0
-77.136946,-89.530484,1.0
-28.164583,-38.171365,1.0
-75.065653,-90.236473,1.0
-44.526238,-56.116028,1.0
-78.580315,-87.446894,1.0
-24.613184,-32.087777,1.0
-71.272101,-83.806278,1.0
-34.706382,-47.259204,1.0
-41.329517,-47.998872,1.0
-104.539309,-112.865273,1.0
-23.575369,-31.179422,1.0
-97.455363,-106.624231,1.0
-21.325624,-30.941526,1.0
-46.967618,-57.165887,1.0
-9.698276,-10.393141,1.0
-87.980112,-97.786696,1.0
-14.143317,-24.303157,1.0
-56.986324,-71.876282,1.0
-9.532637,-19.687669,1.0
-97.114679,-106.921467,1.0
-4.623102,-4.887809,1.0
-104.675190,-119.782074,1.0
-48.315160,-57.516551,1.0
-30.958424,-38.459679,1.0
-2.437051,-9.294528,1.0
-32.169127,-40.819330,1.0
-94.802218,-107.968439,1.0
-30.101958,-41.572562,1.0
-34.926554,-44.625437,1.0
-24.730596,-35.303466,1.0
-49.902339,-61.282384,1.0
-36.776535,-46.632984,1.0
-51.413647,-56.377907,1.0
-36.473452,-44.336213,1.0
-14.346697,-21.863371,1.0
-18.537766,-25.804143,1.0
-70.498903,-80.855855,1.0
-86.634265,-96.127233,1.0
-21.336922,-26.129566,1.0
-53.897951,-64.301562,1.0
-16.706667,-25.220997,1.0
-53.057553,-62.270760,1.0
-4.623102,-4.887809,1.0
-45.189140,-54.892060,1.0
-57.493418,-65.702385,1.0
-97.531107,-105.067417,1.0
-73.295587,-91.366206,1.0
-91.396012,-103.252241,1.0
-118.202831,-128.793231,1.0
-107.996135,-115.844407,1.0
-9.532637,-19.687669,1.0
-100.929398,-112.572958,1.0
-86.639718,-101.217338,1.0
-23.575369,-31.179422,1.0
-10.562907,-18.994522,1.0
-20.802780,-28.471372,1.0
-32.868180,-41.572562,1.0
-38.194272,-47.462315,1.0
-55.290261,-67.784226,1.0
-60.864370,-70.155699,1.0
-20.462822,-26.799450,1.0
-6.603916,-15.133792,1.0
-82.873002,-93.509125,1.0
-49.055907,-60.056259,1.0
-83.587625,-102.920364,1.0
-60.235710,-74.366754,1.0
-11.227018,-20.021601,1.0
-4.623102,-4.887809,1.0
-100.590571,-112.711723,1.0
-52.692910,-64.597197,1.0
-115.500139,-125.474933,1.0
-31.534788,-38.118752,1.0
-36.563541,-46.015061,1.0
-27.962346,-37.583578,1.0
-28.473731,-38.628123,1.0
-104.202710,-118.910607,1.0
-54.624491,-65.128534,1.0
-19.305672,-25.014004,1.0
-107.719263,-132.717448,1.0
-4.178817,-10.393141,1.0
-35.892617,-43.817836,1.0
-18.720088,-24.281717,1.0
-17.350811,-26.625545,1.0
-63.607015,-73.797736,1.0
-17.401583,-24.287796,1.0
-9.114902,-16.743230,1.0
-138.129150,-147.944195,1.0
-19.128647,-23.769680,1.0
-49.602351,-54.069104,1.0
-13.787080,-17.953068,1.0
-9.114902,-16.743230,1.0
-32.244710,-40.470127,1.0
-23.575369,-31.179422,1.0
-42.542647,-48.828171,1.0
-4.623102,-4.887809,1.0
-20.867319,-26.574252,1.0
-80.156894,-91.230670,1.0
-9.532637,-19.687669,1.0
-69.062313,-77.956289,1.0
-86.381402,-98.699588,1.0
-69.517163,-82.187902,1.0
-37.585827,-46.263828,1.0
-17.025492,-23.364215,1.0
-26.046036,-35.770275,1.0
-4.092474,-10.393141,1.0
-66.570576,-77.110777,1.0
-8.259339,-16.232404,1.0
-24.220661,-37.989044,1.0
-65.349346,-70.124651,1.0
-70.683333,-80.202815,1.0
-36.547497,-46.994512,1.0
-43.119752,-53.240619,1.0
-43.399178,-49.486058,1.0
-76.250196,-86.957796,1.0
-4.623102,-4.887809,1.0
-50.432398,-56.770045,1.0
-57.274926,-69.402580,1.0
-59.279802,-70.592202,1.0
-21.620423,-31.357920,1.0
-9.532637,-19.687669,1.0
-72.259280,-79.181652,1.0
-13.790750,-20.786281,1.0
-20.329526,-28.694515,1.0
-12.135327,-19.687669,1.0
-6.603916,-15.133792,1.0
-76.513368,-83.305335,1.0
-56.827601,-59.078852,1.0
-99.206950,-106.983677,1.0
-41.969287,-46.841739,1.0
-73.302335,-85.020331,1.0
-29.305153,-37.543707,1.0
-80.797121,-92.977277,1.0
-14.143317,-24.303157,1.0
-124.519580,-139.023694,1.0
-13.903307,-21.755261,1.0
-41.941551,-50.770199,1.0
-13.737242,-23.735173,1.0
-26.766789,-39.281473,1.0
-25.089339,-32.082320,1.0
-11.931183,-19.176843,1.0
-47.826617,-57.877684,1.0
-6.603916,-15.133792,1.0
-24.793690,-36.325538,1.0
-38.646051,-46.772746,1.0
-47.455436,-55.198774,1.0
-9.532637,-19.687669,1.0
-55.675564,-66.939212,1.0
-4.623102,-4.887809,1.0
-70.993243,-81.611907,1.0
-38.668245,-50.436921,1.0
-28.124588,-36.743871,1.0
-15.896727,-25.526933,1.0
-31.342644,-36.781712,1.0
-76.777428,-91.329301,1.0
-17.230936,-25.516461,1.0
-9.114902,-16.743230,1.0
-48.281533,-57.626952,1.0
-38.679989,-47.518204,1.0
-53.080806,-64.041726,1.0
-51.204342,-57.041436,1.0
-80.120965,-92.446796,1.0
-104.104908,-122.884211,1.0
-74.013473,-81.365606,1.0
-35.367108,-56.228236,1.0
-21.140456,-30.080810,1.0
-32.502126,-38.755329,1.0
-30.536739,-43.728224,1.0
-91.811356,-103.508282,1.0
-55.147172,-68.020932,1.0
-102.462057,-110.751670,1.0
-46.436603,-60.495551,1.0
-16.263352,-23.000783,1.0
-68.729282,-83.734471,1.0
-18.250084,-26.037758,1.0
-16.758429,-24.575478,1.0
-18.585605,-27.287602,1.0
-60.895836,-69.861613,1.0
-127.655764,-141.247775,1.0
-42.579544,-47.483796,1.0
-75.065653,-90.236473,1.0
-44.332138,-50.725898,1.0
-51.379574,-58.309947,1.0
-24.044973,-32.256512,1.0
-80.021278,-87.333488,1.0
-19.413235,-28.289050,1.0
-108.863059,-119.792026,1.0
-62.594980,-71.984222,1.0
-101.889608,-111.146340,1.0
-95.879943,-114.865072,1.0
-4.623102,-4.887809,1.0
-52.126221,-63.273237,1.0
-22.152302,-30.508662,1.0
-9.532637,-19.687669,1.0
-86.430618,-99.505270,1.0
-32.609243,-39.671446,1.0
-80.376882,-87.527711,1.0
-31.327735,-37.680742,1.0
-29.745283,-35.185683,1.0
-31.091700,-43.799487,1.0
-21.501033,-29.966830,1.0
-161.920869,-183.415081,1.0
-18.120031,-27.372759,1.0
-34.668771,-42.565073,1.0
-8.768031,-17.608227,1.0
-91.726429,-105.459692,1.0
-28.130682,-34.300164,1.0
-50.243354,-64.897973,1.0
-49.622756,-70.909658,1.0
-17.467325,-27.190438,1.0
-98.330321,-111.350393,1.0
-4.623102,-4.887809,1.0
-11.227018,-20.021601,1.0
-97.266561,-109.963566,1.0
-74.304353,-85.177821,1.0
-26.585796,-36.322311,1.0
-25.139544,-31.538047,1.0
-55.749415,-65.840006,1.0
-54.905622,-62.659696,1.0
-49.622756,-70.909658,1.0
-6.603916,-15.133792,1.0
-47.734585,-56.304462,1.0
-9.532637,-19.687669,1.0
-49.022981,-55.637133,1.0
-11.219036,-18.589057,1.0
-28.740891,-38.038959,1.0
-75.804909,-94.785765,1.0
-33.970731,-43.448910,1.0
-12.086002,-20.786281,1.0
-25.505108,-33.497602,1.0
-50.042626,-59.492213,1.0
-108.187245,-117.443336,1.0
-4.623102,-4.887809,1.0
-54.801427,-67.260473,1.0
-54.162434,-60.863847,1.0
-25.664774,-36.402078,1.0
-14.450079,-21.992862,1.0
-26.988584,-35.264464,1.0
-28.089860,-37.072753,1.0
-91.303343,-103.308367,1.0
-18.985791,-27.778224,1.0
-21.957416,-31.398285,1.0
-36.681555,-45.897277,1.0
-60.053466,-72.058837,1.0
-123.055504,-133.040266,1.0
-28.929189,-38.171365,1.0
-69.015139,-94.058872,1.0
-4.623102,-4.887809,1.0
-9.532637,-19.687669,1.0
-75.065653,-90.236473,1.0
-52.688551,-61.315832,1.0
-40.903410,-50.820535,1.0
-35.897593,-40.558138,1.0
-8.594368,-16.509615,1.0
-21.416947,-28.931078,1.0
-51.577530,-58.817942,1.0
-49.622756,-70.909658,1.0
-104.343355,-121.978632,1.0
-26.093800,-35.637668,1.0
-160.127426,-177.757760,1.0
-50.568739,-71.783389,1.0
-93.574956,-111.967323,1.0
-26.419096,-34.790370,1.0
-71.918134,-80.616597,1.0
-36.144487,-53.294686,1.0
-37.374702,-43.960336,1.0
-4.623102,-4.887809,1.0
-21.451868,-33.029702,1.0
-27.319751,-37.072753,1.0
-53.825085,-66.249194,1.0
-44.723873,-50.994604,1.0
-41.903056,-44.349912,1.0
-82.909190,-94.412993,1.0
-13.790750,-20.786281,1.0
-97.682963,-111.067293,1.0
-72.358330,-82.622263,1.0
-14.507960,-22.938773,1.0
-25.211560,-32.774108,1.0
-66.489194,-73.932655,1.0
-43.437021,-54.108681,1.0
-37.839356,-44.775244,1.0
-8.345682,-16.232404,1.0
-4.623102,-4.887809,1.0
-58.761686,-66.043956,1.0
-15.678745,-23.028954,1.0
-36.091551,-42.901545,1.0
-68.111168,-76.946314,1.0
-13.097603,-20.786281,1.0
-17.668943,-24.710172,1.0
-24.940205,-32.578887,1.0
-24.031349,-30.898967,1.0
-26.936759,-33.945992,1.0
-80.003339,-85.493219,1.0
-80.673996,-95.990774,1.0
-39.561688,-46.757134,1.0
-74.221827,-85.653401,1.0
-9.532637,-19.687669,1.0
-63.824700,-72.141094,1.0
-86.796350,-92.831202,1.0
-15.979965,-21.732272,1.0
-43.175344,-54.578123,1.0
-65.317176,-72.219152,1.0
-29.180504,-35.952162,1.0
-11.931183,-19.176843,1.0
-103.180880,-114.703941,1.0
-56.325669,-64.600579,1.0
-49.622756,-70.909658,1.0
-41.230155,-50.173944,1.0
-44.141580,-51.338941,1.0
-101.444497,-110.556412,1.0
-41.312882,-51.881038,1.0
-9.995261,-17.895909,1.0
-78.160945,-89.747411,1.0
-77.259131,-97.410675,1.0
-4.623102,-4.887809,1.0
-71.761160,-81.676445,1.0
-65.239123,-76.526754,1.0
-6.603916,-15.133792,1.0
-40.859641,-51.859601,1.0
-72.322984,-88.514691,1.0
-34.232104,-47.106678,1.0
-89.375068,-96.631712,1.0
-49.203392,-55.369557,1.0
-50.842566,-57.104521,1.0
-69.365412,-81.344063,1.0
-46.575540,-52.653327,1.0
-36.580881,-41.155171,1.0
-9.532637,-19.687669,1.0
-84.089687,-95.819411,1.0
-14.192545,-18.388386,1.0
-9.244955,-17.895909,1.0
-61.075422,-72.398046,1.0
-25.267278,-30.546112,1.0
-58.690099,-67.324035,1.0
-78.159702,-91.341041,1.0
-55.907663,-69.155073,1.0
-102.159104,-112.271414,1.0
-79.916585,-91.432944,1.0
-64.178008,-67.805159,1.0
-16.302192,-24.833785,1.0
-48.192162,-56.124232,1.0
-10.749033,-17.741759,1.0
-55.188314,-73.341257,1.0
-46.516797,-51.607613,1.0
-54.145944,-62.131215,1.0
-38.809787,-48.669866,1.0
-88.858581,-95.757877,1.0
-32.679527,-40.176966,1.0
-35.710638,-49.348261,1.0
-37.521933,-49.424062,1.0
-56.818174,-62.699062,1.0
-28.956157,-34.587846,1.0
-23.169904,-31.179422,1.0
-105.253629,-113.247564,1.0
-61.723629,-74.489505,1.0
-12.135327,-18.994522,1.0
-46.436990,-54.563197,1.0
-60.431324,-78.048591,1.0
-53.998666,-65.384276,1.0
-9.532637,-19.687669,1.0
-4.623102,-4.887809,1.0
-61.046184,-72.953028,1.0
-13.405087,-13.671512,1.0
-69.736598,-79.680692,1.0
-9.114902,-16.743230,1.0
-50.928431,-61.260231,1.0
-100.845789,-109.067374,1.0
-24.444305,-31.543324,1.0
-12.135327,-19.687669,1.0
-81.585409,-94.351350,1.0
-49.622756,-70.909658,1.0
-13.883806,-22.625511,1.0
-6.603916,-15.133792,1.0
-69.894733,-80.936273,1.0
-40.157370,-50.935744,1.0
-16.275810,-23.500170,1.0
-62.204566,-72.551258,1.0
-24.098212,-31.485504,1.0
-40.845531,-55.856437,1.0
-89.715932,-99.374718,1.0
-52.428215,-56.700644,1.0
-56.739297,-71.400234,1.0
-7.008391,-14.827857,1.0
-58.707443,-77.237660,1.0
-62.594527,-71.745972,1.0
-29.151779,-38.416661,1.0
-4.623102,-4.887809,1.0
-33.968228,-43.594692,1.0
-12.135327,-19.687669,1.0
-15.781514,-25.110996,1.0
-9.427277,-18.078231,1.0
-55.455525,-66.071198,1.0
-26.016436,-36.484966,1.0
-74.595301,-82.444737,1.0
-48.179559,-54.904124,1.0
-9.832742,-16.691937,1.0
-70.582061,-121.043570,1.0
-62.625283,-77.206519,1.0
-9.532637,-19.687669,1.0
-49.622756,-70.909658,1.0
-84.883778,-90.467072,1.0
-93.954074,-104.790950,1.0
-56.188561,-67.248503,1.0
-39.459653,-51.995403,1.0
-41.331617,-49.824619,1.0
-21.758945,-41.157795,1.0
-97.699769,-108.032139,1.0
-71.965296,-78.985170,1.0
-4.623102,-4.887809,1.0
-31.491098,-38.163448,1.0
-27.502073,-38.864512,1.0
-60.497493,-73.521351,1.0
-21.083141,-25.569950,1.0
-156.167469,-176.220614,1.0
-62.754013,-75.165779,1.0
-43.065543,-60.060712,1.0
-20.917312,-28.289050,1.0
-18.519417,-28.289050,1.0
-53.067454,-64.300671,1.0
-38.162102,-44.202682,1.0
-37.448810,-46.510382,1.0
-21.833603,-28.694515,1.0
-44.710115,-63.826131,1.0
-37.603009,-42.455258,1.0
-31.679288,-41.321422,1.0
-13.937050,-22.123632,1.0
-55.836947,-62.272635,1.0
-33.120060,-43.722947,1.0
-54.098749,-66.007925,1.0
-7.592032,-14.478183,1.0
-4.623102,-4.887809,1.0
-78.322998,-90.258009,1.0
-19.268654,-25.698783,1.0
-118.011169,-135.527702,1.0
-9.532637,-19.687669,1.0
-30.187900,-35.798011,1.0
-21.693597,-27.653061,1.0
-6.603916,-15.133792,1.0
-77.079025,-94.045268,1.0
-29.831221,-36.486837,1.0
-34.386938,-46.472642,1.0
-22.565213,-32.587869,1.0
-9.362738,-16.286472,1.0
-32.925860,-41.068964,1.0
-77.394974,-93.049592,1.0
-29.408810,-37.429428,1.0
-8.259339,-16.232404,1.0
-6.727862,-7.559927,1.0
-39.284245,-47.689037,1.0
-21.451868,-33.029702,1.0
-19.319756,-25.592173,1.0
-23.486291,-30.277271,1.0
-35.100288,-42.949919,1.0
-25.714517,-34.246097,1.0
-85.311316,-97.559971,1.0
-96.465746,-107.454271,1.0
-99.212995,-105.374147,1.0
-15.021258,-23.789240,1.0
-4.623102,-4.887809,1.0
-80.357080,-91.504272,1.0
-21.010035,-32.091432,1.0
-77.533272,-86.804836,1.0
-36.645187,-45.098770,1.0
-69.131055,-71.743787,1.0
-11.729862,-19.687669,1.0
-44.308139,-52.346480,1.0
-46.052437,-54.264393,1.0
-37.540932,-46.079599,1.0
-89.273794,-95.761336,1.0
-23.890821,-29.387662,1.0
-49.303502,-55.116308,1.0
-124.696063,-139.966725,1.0
-55.638254,-75.519951,1.0
-9.532637,-19.687669,1.0
-15.896727,-25.526933,1.0
-13.628043,-24.428320,1.0
-38.874008,-52.612010,1.0
-41.230401,-53.188076,1.0
-31.185841,-41.022292,1.0
-137.869301,-150.877536,1.0
-26.742403,-34.158592,1.0
-92.616480,-99.895482,1.0
-88.275987,-101.480179,1.0
-56.739297,-71.400234,1.0
-4.623102,-4.887809,1.0
-20.917312,-28.471372,1.0
-14.892413,-22.473428,1.0
-84.643549,-93.679204,1.0
-11.729862,-18.994522,1.0
-40.226134,-46.197944,1.0
-18.222685,-26.469892,1.0
-86.618257,-99.612336,1.0
-98.025788,-103.315322,1.0
-49.958508,-60.994467,1.0
-42.808967,-48.635429,1.0
-31.608410,-37.031203,1.0
-65.384700,-75.674255,1.0
-56.853175,-65.272024,1.0
-27.491417,-36.788256,1.0
-75.065653,-90.236473,1.0
-63.526774,-71.729062,1.0
-28.374583,-35.972763,1.0
-89.430722,-98.208312,1.0
-104.241837,-116.845841,1.0
-36.747052,-44.655852,1.0
-19.421216,-29.091361,1.0
-38.626780,-52.624011,1.0
-41.220160,-49.228512,1.0
-42.908109,-62.159056,1.0
-8.127994,-15.305642,1.0
-4.623102,-4.887809,1.0
-37.455613,-51.491266,1.0
-25.040018,-32.484390,1.0
-32.826957,-36.197284,1.0
-79.867760,-84.904998,1.0
-111.614282,-129.333888,1.0
-28.451104,-35.927116,1.0
-74.130924,-83.678103,1.0
-112.508685,-122.342933,1.0
-63.922198,-90.090228,1.0
-128.939147,-145.328513,1.0
-59.652429,-68.685523,1.0
-43.584235,-56.837383,1.0
-71.044909,-86.009781,1.0
-56.898730,-64.101966,1.0
-36.065891,-48.062508,1.0
-124.418578,-138.753955,1.0
-39.416012,-47.335874,1.0
-34.594650,-43.812941,1.0
-56.739297,-71.400234,1.0
-26.848120,-31.148141,1.0
-84.126848,-96.246415,1.0
-9.532637,-19.687669,1.0
-51.383036,-58.819043,1.0
-28.476649,-36.515676,1.0
-4.623102,-4.887809,1.0
-86.415043,-92.732112,1.0
-79.170673,-85.794048,1.0
-16.032240,-21.936130,1.0
-44.033226,-55.129005,1.0
-92.809584,-105.740443,1.0
-68.427556,-78.385945,1.0
-103.250159,-122.625670,1.0
-34.706382,-47.259204,1.0
-50.637944,-57.976817,1.0
-21.369997,-32.550964,1.0
-34.123852,-40.039305,1.0
-16.567034,-24.315618,1.0
-49.622756,-70.909658,1.0
-33.155195,-40.173692,1.0
-4.623102,-4.887809,1.0
-9.532637,-19.687669,1.0
-72.688956,-90.898158,1.0
-43.775938,-50.415956,1.0
-89.746100,-98.579620,1.0
-13.183946,-19.687669,1.0
-21.853373,-31.825729,1.0
-40.388367,-44.769524,1.0
-35.803005,-43.611499,1.0
-110.893018,-122.408575,1.0
-89.347830,-98.561726,1.0
-34.168285,-41.109786,1.0
-23.841593,-34.696298,1.0
-59.601751,-76.754406,1.0
-90.619231,-99.332938,1.0
-33.772118,-68.571376,1.0
-29.003948,-37.382908,1.0
-24.738119,-31.179422,1.0
-6.603916,-15.133792,1.0
-13.728295,-22.471939,1.0
-17.499586,-26.391930,1.0
-11.442180,-19.687669,1.0
-50.623367,-62.544701,1.0
-25.294103,-33.190044,1.0
-41.873309,-51.965703,1.0
-2.437051,-9.294528,1.0
-2.437051,-9.294528,1.0
-34.181334,-41.919935,1.0
-65.329893,-75.849559,1.0
-103.211175,-111.971225,1.0
-34.204617,-40.321749,1.0
-40.488320,-47.384881,1.0
-46.521712,-56.034485,1.0
-19.532769,-28.867352,1.0
-5.747032,-10.393141,1.0
-30.133176,-39.494291,1.0
-4.623102,-4.887809,1.0
-63.904123,-75.956159,1.0
-57.956655,-63.292275,1.0
-73.564265,-78.472684,1.0
-20.886454,-28.764061,1.0
-87.418089,-93.718125,1.0
-102.222393,-115.115118,1.0
-6.603916,-15.133792,1.0
-9.532637,-19.687669,1.0
-108.204514,-120.755649,1.0
-34.796824,-43.514436,1.0
-8.345682,-16.232404,1.0
-46.433654,-56.170799,1.0
-112.336373,-120.389941,1.0
-19.369125,-29.548461,1.0
-81.570225,-88.871254,1.0
-58.394436,-64.578340,1.0
-26.448923,-33.081303,1.0
-73.434977,-99.884189,1.0
-50.794178,-64.614588,1.0
-18.383615,-25.011905,1.0
-32.379422,-39.499099,1.0
-56.739297,-71.400234,1.0
-39.775500,-47.333895,1.0
-100.888919,-114.245288,1.0
-19.491095,-24.147681,1.0
-12.524499,-26.625545,1.0
-16.863790,-23.858233,1.0
-19.125553,-25.698783,1.0
-90.047352,-93.595158,1.0
-54.308272,-66.141303,1.0
-37.549035,-48.465872,1.0
-11.442180,-18.589057,1.0
-25.137452,-31.508232,1.0
-32.810354,-40.651424,1.0
-26.460081,-34.466364,1.0
-32.239745,-42.566811,1.0
-80.933322,-92.003704,1.0
-44.319059,-50.480276,1.0
-29.429013,-36.284295,1.0
-15.283739,-21.760361,1.0
-62.506231,-75.943248,1.0
-52.343993,-61.654900,1.0
-29.429013,-36.284295,1.0
-66.662369,-76.684980,1.0
-113.581449,-128.016080,1.0
-33.925570,-40.186268,1.0
-55.550057,-64.997679,1.0
-30.728784,-40.392059,1.0
-73.527546,-81.547368,1.0
-76.750413,-89.209835,1.0
-96.239065,-118.977817,1.0
-15.609045,-25.526933,1.0
-103.614912,-109.341972,1.0
-33.270487,-54.563197,1.0
-22.093606,-29.573883,1.0
-2.437051,-9.294528,1.0
-78.963937,-96.113414,1.0
-35.866518,-45.232301,1.0
-12.135327,-19.687669,1.0
-10.900378,-18.994522,1.0
-10.430579,-19.687669,1.0
-18.971402,-27.190438,1.0
-45.410758,-54.016004,1.0
-51.577373,-64.542502,1.0
-19.345891,-25.293318,1.0
-56.739297,-71.400234,1.0
-12.135327,-19.687669,1.0
-64.192708,-85.402972,1.0
-46.872125,-51.844097,1.0
-24.395993,-32.610683,1.0
-37.607565,-47.239823,1.0
-41.953769,-49.824533,1.0
-52.957212,-64.997932,1.0
-74.071651,-83.576167,1.0
-29.524763,-37.224684,1.0
-75.400443,-83.645678,1.0
-57.911687,-66.385273,1.0
-84.977774,-88.307923,1.0
-28.600685,-39.780803,1.0
-100.884628,-111.877827,1.0
-17.506164,-24.145915,1.0
-117.976791,-135.549845,1.0
-20.921160,-31.803750,1.0
-45.114119,-55.395354,1.0
-73.434977,-99.884189,1.0
-73.876834,-77.859825,1.0
-14.070582,-21.865803,1.0
